url,title,price_raw,price_mnt,location,district,khoroo,date_posted,area_m2,rooms,floor,total_floors,year_built,balcony,garage,window_type,window_count,door_type,floor_material,payment_terms,elevator,construction_status
https://www.unegui.mn/adv/10365710_sodon-khoroolold-3n-oroo-bair-khudaldana/,Содон хороололд 3 өрөө 76.33м2 байр,285 сая ₮,285000000.0,"Сонгинохайрхан, 21-р хороолол",Сонгинохайрхан,21-р хороолол,Нийтэлсэн: Өчигдөр 14:27,76.33,3,14,16,2022,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10252908_khud-23-r-khoroo-khangard-siti2t-3n-oroo-bair-khudaldana/,Худ 23-р хороо хангарьд сити 2т 3 өрөө 68м2 байр,236 сая ₮,236000000.0,"Хан-Уул, Яармаг",Хан-Уул,Яармаг,Нийтэлсэн: Өчигдөр 14:27,68.0,3,9,10,2022,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10206887_khud-23-r-khoroo-agarta-khotkhond-3n-oroo-bair-khudaldana/,ХУД 23-р хороо агарта хотхонд 3 өрөө 63.10мкв байр,233.47 сая ₮,233470000.0,"Хан-Уул, Хан-Уул, Хороо 23",Хан-Уул,Хороо 23,Нийтэлсэн: Өчигдөр 14:26,63.1,3,13,16,2026,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390951_khud-king-tower-167-mkv-void-zagvartai-4-oroo-oron-suuts/,Худ king tower войд загвартай 4 өрөө 167 мкв орон сууц,801.5 сая ₮,801500000.0,"Хан-Уул, Хан-Уул, Хороо 17",Хан-Уул,Хороо 17,Нийтэлсэн: Өчигдөр 14:26,167.0,4,5,16,2015,Тагтгүй,Байхгүй,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10339363_10-r-khoroolold-2oroo-bair-khudaldana/,10-р хороололд 2 өрөө 42.93мкв байр,195 сая ₮,195000000.0,"Баянгол, 10-р хороолол",Баянгол,10-р хороолол,Нийтэлсэн: Өчигдөр 14:25,42.93,2,2,5,2021,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390943_bzd-37-r-khoroo-ornokh-khoroolol-29-4-mkv-1-oroo-oron-suuts/,"Бзд, 37-р хороо өрнөх хороолол 29.4 мкв 1 өрөө орон сууц",120 сая ₮,120000000.0,"Баянзүрх, Баянзүрх, Хороо 37",Баянзүрх,Хороо 37,Нийтэлсэн: Өчигдөр 14:24,29.4,1,7,16,2026,1 тагттай,Байхгүй,Вакум,1,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390928_tomor-zamyn-emnelegiin-urd-2oroo/,Төмөр замын эмнэлгийн урд 2 өрөө 29.0мкв,217 Тэрбум ₮ Үнэ тохирно,217000000000.0,"Баянгол, Баянгол, Хороо 4",Баянгол,Хороо 4,Нийтэлсэн: Өчигдөр 14:23,29.0,2,5,5,1981,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шатгүй,Ашиглалтад орсон
https://www.unegui.mn/adv/10390940_bzd-84-r-surguuliin-khoino-altan-orgoo-khotkhond-79-42mkv-3-oroo/,Бзд 84-р сургуулийн хойно алтан өргөө хотхонд 3 өрөө 79.42мкв байр,390 сая ₮ Үнэ тохирно,390000000.0,"Баянзүрх, Баянзүрх, Хороо 15",Баянзүрх,Хороо 15,Нийтэлсэн: Өчигдөр 14:22,79.42,3,5,9,2015,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10372425_iaarmag-garden-city-2-khotkhond-4-oroo-oron-suuts-khudaldana/,Яармаг garden city 2 хотхонд 4 өрөө орон сууц,650 сая ₮,650000000.0,"Хан-Уул, Яармаг",Хан-Уул,Яармаг,Нийтэлсэн: Өчигдөр 14:22,130.0,4,3,16,2021,2 тагттай,Байхгүй,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390936_narny-khoroolol-ondort-2-oroo/,Нарны хороолол өндөрт 2 өрөө 55.04мкв байр,374 сая ₮,374000000.0,"Баянгол, Нарны хороолол",Баянгол,Нарны хороолол,Нийтэлсэн: Өчигдөр 14:21,55.04,2,21,23,2019,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10283015_misheel-ekspo-n-baruun-tald-3-oroo-khudaldana/,Мишээл экспо-н баруун талд 3 өрөө 89.41мк,330 сая ₮ Үнэ тохирно,330000000.0,"Хан-Уул, Мишээл",Хан-Уул,Мишээл,Нийтэлсэн: Өчигдөр 14:21,89.41,3,8,12,2014,2 тагттай,Байхгүй,Вакум,6,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10376737_king-tover-khotkhond-3-oroo-bair-khudaldana/,Кинг товер хотхонд 3 өрөө байр,670 сая ₮,670000000.0,"Хан-Уул, King Tower",Хан-Уул,King Tower,Нийтэлсэн: Өчигдөр 14:20,121.0,3,5,16,2022,1 тагттай,Байгаа,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10163896_oros-3-r-surguuliin-urd-3-oroo-bair-zarna/,Орос 3 р сургуулийн урд 3 өрөө байр 84.2мкв,450 сая ₮,450000000.0,"Сүхбаатар, Орос 3-р сургуулийн ойролцоо",Сүхбаатар,Орос 3-р сургуулийн ойролцоо,Нийтэлсэн: Өчигдөр 14:20,84.0,3,6,10,2010,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10366748_iaarmag-ic-town-khotkhond-2-oroo-khudaldana/,Яармаг ic town хотхонд 2 өрөө 57.0мкв,165 сая ₮ Үнэ тохирно,165000000.0,"Хан-Уул, Яармаг",Хан-Уул,Яармаг,Нийтэлсэн: Өчигдөр 14:20,57.0,2,16,16,2026,1 тагттай,Байхгүй,Вакум,2,Төмөр,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10084218_n-palace-khotkhond-3-oroo-bair-khudaldana/,N palace хотхонд 3 өрөө байр 67мкв,222.75 сая ₮,222750000.0,"Хан-Уул, Нисэх",Хан-Уул,Нисэх,Нийтэлсэн: Өчигдөр 14:20,67.0,3,10,16,2025,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10260657_3-oroo-bair-khudaldana/,Нарны хороолол 3 өрөө байр 84мкв,448 сая ₮,448000000.0,"Баянгол, Нарны хороолол",Баянгол,Нарны хороолол,Нийтэлсэн: Өчигдөр 14:20,84.0,3,11,12,2019,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10332895_nisekh-soul-garden-khotkhond-2-oroo-bair-khudaldana/,Нисэх сөүл гарден хотхонд 2 өрөө байр 43мкв,164 сая ₮,164000000.0,"Хан-Уул, Нисэх",Хан-Уул,Нисэх,Нийтэлсэн: Өчигдөр 14:20,43.0,2,9,12,2025,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10372678_tov-tsengeldekhiin-urd-park-garden-khotkhond-3-oroo-bair-khudaldana/,"Төв цэнгэлдэхийн урд парк гарден хотхонд 3 өрөө байр 76,89мкв",599.74 сая ₮,599740000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 14:19,76.0,3,7,25,2025,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10273944_iaarmag-vip-residence-d-4-oroo-oron-suuts-khudaldana/,Яармаг vip residence-д 4 өрөө орон сууц 147.0мкв,752.1 сая ₮,752100000.0,"Хан-Уул, Хан-Уул, Хороо 4",Хан-Уул,Хороо 4,Нийтэлсэн: Өчигдөр 14:19,147.0,4,2,12,2020,1 тагттай,Байхгүй,Вакум,6,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10321080_koyo-town-khotkhond-2-oroo-bair-zarna/,Castle town хотхонд 2өрөө байр 57мкв,311.25 сая ₮ Үнэ тохирно,311250000.0,"Хан-Уул, Хан-Уул, Хороо 24",Хан-Уул,Хороо 24,Нийтэлсэн: Өчигдөр 14:19,57.0,2,9,16,2026,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10373618_shine-iaarmag-khoroolold-2-oroo-khudaldana/,"Шинэ яармаг хороололд 2 өрөө 64,55мкв",258.2 сая ₮,258200000.0,"Хан-Уул, Яармаг",Хан-Уул,Яармаг,Нийтэлсэн: Өчигдөр 14:19,64.55,2,16,16,2024,1 тагттай,Байхгүй,Вакум,2,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10322769_batlan-khamgaalakh-surguuliin-oir-2oroo-bair-zarna/,Батлан хамгаалах сургуулийн ойр 2 өрөө 46.06мкв байр,162 сая ₮,162000000.0,"Баянзүрх, Улаанхуаран",Баянзүрх,Улаанхуаран,Нийтэлсэн: Өчигдөр 14:18,46.06,2,12,13,2022,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390926_dolgoon-nuur-master-tulkhuuriin-chankh-ard-2-oroo-57-6m2/,Дөлгөөн нуур мастер түлхүүрийн ард 2 өрөө 57.6м2 байр,217 сая ₮,217000000.0,"Чингэлтэй, Баянбүрд",Чингэлтэй,Баянбүрд,Нийтэлсэн: Өчигдөр 14:18,57.6,2,10,16,2015,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10388578_2-oroo-bair-ulaankhuarand/,Бзд улаанхуаранд 2 өрөө 51.45m2 байр,216.09 сая ₮ Үнэ тохирно,216090000.0,"Баянзүрх, 16-р хороолол",Баянзүрх,16-р хороолол,Нийтэлсэн: Өчигдөр 14:17,51.45,2,23,23,2026,1 тагттай,Байгаа,Вакум,5,Бүргэд,Паркет,Бартераар зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/9918395_ss-garden-khotkhond-359mkv-6-oroo-pentkhaus/,Ss garden хотхонд 359мкв 6 өрөө пентхаус,4.31 Тэрбум ₮ Үнэ тохирно,4310000000.0,"Хан-Уул, Хан-Уул, Хороо 18",Хан-Уул,Хороо 18,Нийтэлсэн: Өчигдөр 14:16,359.0,6,7,7,2022,2 тагттай,Байгаа,Вакум,7,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390921_mongon-guur-emnelgiin-zamyn-khoino-dream-999-khotkhond-gal-togoo-tusdaa-2-oroo/,Мөнгөн гүүр эмнэлгийн замын хойно dream 999 хотхонд гал тогоо тусдаа 59.98m2 2 өрөө,258 сая ₮ Үнэ тохирно,258000000.0,"Баянгол, Баянгол, Хороо 21",Баянгол,Хороо 21,Нийтэлсэн: Өчигдөр 14:16,59.98,2,13,16,2025,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Бартераар зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390916_mega-city-d-2-uruu-bair-hudaldana/,Mega city.d 2 uruu bair 42.4m2,165 сая ₮,165000000.0,"Баянгол, Баянгол, Хороо 22",Баянгол,Хороо 22,Нийтэлсэн: Өчигдөр 14:15,42.4,,6,16,2024,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390911_khud-15-khoroo-vega-city-khotkhond-93-3mkv-4-oroo-oron-suuts-khudaldana/,Худ 15 хороо vega city хотхонд 93.3мкв 4 өрөө орон сууц,870 сая ₮ Үнэ тохирно,870000000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 14:14,93.3,4,14,16,2024,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10154308_3-4-horoolold-2-uruu-bair/,"Бгд 3,4 horoolold 2 uruu bair 45м2",189 сая ₮ Үнэ тохирно,189000000.0,"Баянгол, 3, 4 хороолол",Баянгол,4 хороолол,Нийтэлсэн: Өчигдөр 14:14,45.0,,4,16,2025,1 тагттай,Байхгүй,Вакум,3,Төмөр,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390903_bgd-tbd-anduudyn-urd-2-oroo-bair-zarna/,Бгд тбд андуудын урд 2 өрөө байр 52m2,220 сая ₮,220000000.0,"Баянгол, Баянгол, Хороо 1",Баянгол,Хороо 1,Нийтэлсэн: Өчигдөр 14:14,52.0,2,3,12,2009,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390898_1oroo-bair-zarna/,Схд 29-р хороонд 1 өрөө 27мкв байр,110 сая ₮ Үнэ тохирно,110000000.0,"Сонгинохайрхан, Сонгинохайрхан, Хороо 29",Сонгинохайрхан,Хороо 29,Нийтэлсэн: Өчигдөр 14:13,27.0,1,8,16,2016,1 тагттай,Байхгүй,Вакум,1,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10346625_khoroolold-dream-999-khotkhond-3-oroo-bair-zarna/,Хороололд dream 999 хотхонд 3 өрөө байр 83.45 мкв,370 сая ₮,370000000.0,"Баянгол, Гэмтэл согог судлалын үндэсний төв",Баянгол,Гэмтэл согог судлалын үндэсний төв,Нийтэлсэн: Өчигдөр 14:13,84.0,3,9,16,2025,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10349103_akoya-residence-d-5-oroo-oron-suuts-khudaldana/,Akoya residence-д 5 өрөө 119.59мкв орон сууц,741.46 сая ₮,741460000.0,"Хан-Уул, Japan town",Хан-Уул,Japan town,Нийтэлсэн: Өчигдөр 14:12,119.59,5,16,4,2025,1 тагттай,Байхгүй,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10020955_iaarmag-mandala-garden-khotkhond-95m-kv-mastertai-3-oroo-oron-suuts-khudaldana/,"Яармаг, мандала гарден хотхонд мастертай 95 мкв 3 өрөө",395 сая ₮ 420 сая ₮ Үнэ тохирно,395000000.0,"Хан-Уул, Арцатын ам",Хан-Уул,Арцатын ам,Нийтэлсэн: Өчигдөр 14:11,95.0,3,5,16,2024,1 тагттай,Байхгүй,Вакум,6,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390900_khan-uul-duureg-r-khoroo-bogd-villa-khotkhond-3-oroo-108-3m2/,Хан-уул дүүрэг-р хороо богд villa хотхонд 3 өрөө 108.3м2,384.46 сая ₮,384460000.0,"Хан-Уул, Яармаг",Хан-Уул,Яармаг,Нийтэлсэн: Өчигдөр 14:11,108.3,3,16,16,2021,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10310716_shine-dur-torkh-khotkhond-4-oroo-oron-suuts-khudaldana/,Шинэ дүр төрх хотхонд 4 өрөө 153.5мкв,530 сая ₮ Үнэ тохирно,530000000.0,"Хан-Уул, 19-р хороолол",Хан-Уул,19-р хороолол,Нийтэлсэн: Өчигдөр 14:10,153.5,4,5,6,2009,2 тагттай,Байхгүй,Төмөр вакум,6,Бүргэд,Паркет,Бартераар зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390901_enkanto-1-khotkhond-105-32mkv-bair-khudaldana/,Энканто 1 хотхонд 105.32мкв 3 өрөө байр,631.92 сая ₮ Үнэ тохирно,631920000.0,"Баянзүрх, Баянзүрх, Хороо 26",Баянзүрх,Хороо 26,Нийтэлсэн: Өчигдөр 14:10,105.32,3,5,10,2015,1 тагттай,Байгаа,Вакум,3,Төмөр,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10358780_khud-iaarmag-arvai-villa-khotkhon-mastertai-3-oroo-91-69mkv/,ХУД яармаг арвай вилла хотхон мастертай 3 өрөө 91.69мкв,280 сая ₮ Үнэ тохирно,280000000.0,"Хан-Уул, Арцатын ам",Хан-Уул,Арцатын ам,Нийтэлсэн: Өчигдөр 14:08,91.69,3,8,16,2026,2 тагттай,Байхгүй,Вакум,7,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10253826_shangri-la-n-zuun-tald-ambassador-residence-d-65-87mkv-2-oroo/,Shangri la-ын зүүн талд ambassador residence-д 65.87мкв 2 өрөө,691.6 сая ₮ 757.5 сая ₮ Үнэ тохирно,691600000.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Сүхбаатар,Хороо 1,Нийтэлсэн: Өчигдөр 14:08,65.87,2,12,16,2017,1 тагттай,Байхгүй,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10245944_3-oroo-bair-zarna/,"Худ 𝟏𝟕-р хороо 𝐊𝐢𝐧𝐠 𝐓𝐨𝐰𝐞𝐫 𝐚𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 3 өрөө байр 𝟏𝟏𝟒,𝟕𝟓мкв",608.17 сая ₮,608170000.0,"Хан-Уул, Marshall town",Хан-Уул,Marshall town,Нийтэлсэн: Өчигдөр 14:07,114.75,3,5,16,2021,1 тагттай,Байхгүй,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390893_2-oroo-bair-zarna/,Худ гэрэлт өргөө хотхонд 2 өрөө 54.5мкв байр,185.3 сая ₮ Үнэ тохирно,185300000.0,"Хан-Уул, Хан-Уул, Хороо 3",Хан-Уул,Хороо 3,Нийтэлсэн: Өчигдөр 14:07,54.5,2,2,14,2019,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10325353_khud-nisekhiin-toirog-yn-khoino-sakura-town-shineer-ashiglaltand-orson-51-7mkv-2-oroo/,Худ нисэхийн тойргийн хойно sakura town 2 өрөө 51.7мкв байр,181 сая ₮ Үнэ тохирно,181000000.0,"Хан-Уул, Нисэх",Хан-Уул,Нисэх,Нийтэлсэн: Өчигдөр 14:07,51.7,2,11,16,2026,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10214520_khud-120-miangat-ss-garden-khotkhond-55mkv-4-oroo-2-zogsool-aguulakh/,Худ 120 мянгат ss garden хотхонд 55мкв 4 өрөө 2 зогсоол агуулах,2.7 Тэрбум ₮ Үнэ тохирно,2700000000.0,"Хан-Уул, Хан-Уул, Хороо 18",Хан-Уул,Хороо 18,Нийтэлсэн: Өчигдөр 14:06,155.0,4,7,7,2023,1 тагттай,Байгаа,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10300378_bzd-ofitsert-1-oroo-bair-khudaldana/,Бзд офицерт 1 өрөө 30м2 байр,125 сая ₮,125000000.0,"Баянзүрх, Баянзүрх, Хороо 28",Баянзүрх,Хороо 28,Нийтэлсэн: Өчигдөр 14:06,30.0,1,4,9,2010,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10374034_zaisan-shine-moroodol-khotkhond-3-oroo-zogsoolyn-khamt-khudaldana/,"Зайсан шинэ мөрөөдөл хотхонд 3 өрөө 105,74мкв грашын хамт",438 сая ₮ Үнэ тохирно,438000000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 14:05,105.74,3,7,9,2012,1 тагттай,Байгаа,Вакум,3,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10314066_sbd-kompiuter-mall-n-khoino-baianburd-rezidens-52-5mkv-2-oroo/,Сбд компьютер моллын хойно баянбүрд резиденс 52.5мкв 2 өрөө,236.25 сая ₮,236250000.0,"Сүхбаатар, Дөлгөөн нуур",Сүхбаатар,Дөлгөөн нуур,Нийтэлсэн: Өчигдөр 14:05,52.5,2,13,16,2025,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10210890_khotyn-tov-river-castle-khotkhond-171-5mkv-5-oroo/,Хотын төв river castle хотхонд 5 өрөө 171.5мкв байр,994.7 сая ₮ Үнэ тохирно,994700000.0,"Сүхбаатар, Сүхбаатар, Хороо 8",Сүхбаатар,Хороо 8,Нийтэлсэн: Өчигдөр 14:05,171.5,5,25,25,2026,Тагтгүй,Байхгүй,Вакум,5,Бүргэд,Паркет,Бартераар зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10390886_sbd-1-khoroo-1r-emnelegiin-urd-bairlakh-elit-khotkhond-4-oroo-oron-suuts-khudaldana/,Сбд 1 хороо 1р эмнэлэгийн урд байрлах элит хотхонд 4 өрөө орон сууц,887.98 сая ₮,887980000.0,"Сүхбаатар, Сүхбаатар, Хороо 1",Сүхбаатар,Хороо 1,Нийтэлсэн: Өчигдөр 14:04,164.44,4,6,11,2012,1 тагттай,Байгаа,Вакум,4,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10272950_baianburdiin-toirgoos-khoish-osokh-denzh-khotkhond-48-91mkv-2oroo/,Баянбүрдийн тойргоос хойш өсөх дэнж хотхонд 48.91мкв 2 өрөө,205 сая ₮,205000000.0,"Чингэлтэй, Баянбүрд",Чингэлтэй,Баянбүрд,Нийтэлсэн: Өчигдөр 14:04,48.91,2,12,13,2025,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10301360_botanik-garden-residence-d-58-4mkv-2-oroo/,"БЗД ботаник garden residence-д 58,4мкв 2 өрөө",210.24 сая ₮,210240000.0,"Баянзүрх, Офицер",Баянзүрх,Офицер,Нийтэлсэн: Өчигдөр 14:03,58.4,2,2,16,2021,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10304571_khud-15-r-khoroo-buti-town-khotkhond-2-oroo-42-2mkv-bair/,"Худ, 15-р хороо buti town хотхонд 2 өрөө 42.2мкв",300 сая ₮,300000000.0,"Хан-Уул, Хан-Уул, Хороо 15",Хан-Уул,Хороо 15,Нийтэлсэн: Өчигдөр 14:03,42.2,2,10,17,2021,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10305032_khud-15-r-khoroo-buti-taun-khotkhond-42-2mkv-2-oroo/,Худ 15-р хороо бүти таун хотхонд 42.2мкв 2 өрөө,300 сая ₮,300000000.0,"Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн",Баянзүрх,Үндэсний цэцэрлэгт хүрээлэн,Нийтэлсэн: Өчигдөр 14:03,42.2,2,10,17,2021,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10317984_bzd-25r-khoroo-nogoon-togol-khotkhony-iag-baruun-tald-gangar-n-bair-2oroo-khudaldana/,Бзд 25р хороо ногоон төгөл хотхоны баруун талд гангар-н байр 2 өрөө 52.53мкв,250 сая ₮,250000000.0,"Баянзүрх, Баянзүрх, Хороо 25",Баянзүрх,Хороо 25,Нийтэлсэн: Өчигдөр 14:03,52.53,2,8,12,2017,1 тагттай,Байхгүй,Вакум,2,Бүргэд,Паркет,Бэлэн төлөлтөөр зарах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
https://www.unegui.mn/adv/10116643_khud-marshalyn-guurnii-baruun-tald-sky-garden-residence-d-231mkv-4-oroo/,Худ маршалын гүүрний баруун талд sky garden residence-д 4 өрөө 230.62мкв байр,3.11 Тэрбум ₮ Үнэ тохирно,3110000000.0,"Хан-Уул, Хан-Уул, Хороо 17",Хан-Уул,Хороо 17,Нийтэлсэн: Өчигдөр 14:03,230.62,4,17,23,2023,1 тагттай,Байгаа,Вакум,5,Бүргэд,Паркет,Банкны зээлээр авах боломжтой,Цахилгаан шаттай,Ашиглалтад орсон
