price_mnt,log_price,area_m2,rooms,floor,total_floors,floor_ratio,building_age,year_built,has_balcony,balcony_count,has_garage,has_elevator,is_finished,district,district_grouped,window_type,door_type,floor_material,price_per_m2
168000000.0,18.939474537367534,50.0,2,5.0,5.0,1.0,3,2022,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3360000.0
218000000.0,19.200005620753362,53.18,2,9.0,15.0,0.6,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4099285.445656262
360000000.0,19.70161458941443,55.0,2,6.0,12.0,0.5,0,2026,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,6545454.545454546
2660000000.0,21.701591959740018,273.0,5,11.0,22.0,0.5,1,2024,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,9743589.743589744
268000000.0,19.40649753847513,70.03,3,2.0,16.0,0.125,4,2021,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3826931.3151506498
192000000.0,19.073005929992057,45.4,2,11.0,16.0,0.6875,0,2026,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4229074.889867841
726570000.0,20.403845388707417,111.0,4,10.0,16.0,0.625,5,2020,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,6545675.675675675
120000000.0,18.60300230074632,32.85,2,4.0,6.0,0.6666666666666666,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3652968.0365296802
517000000.0,20.063553432472702,110.0,3,10.0,16.0,0.625,0,2025,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4700000.0
199500000.0,19.11132479429419,57.0,2,8.0,10.0,0.8,2,2023,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3500000.0
1080000000.0,20.80022687808254,212.0,4,4.0,9.0,0.4444444444444444,2,2023,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5094339.622641509
868000000.0,20.581702272624625,93.0,4,15.0,16.0,0.9375,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9333333.333333334
559000000.0,20.141660031119372,80.0,3,18.0,23.0,0.782608695652174,5,2020,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,6987500.0
950000000.0,20.671972542558862,104.0,4,4.0,16.0,0.25,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9134615.384615384
359000000.0,19.69883294645255,55.0,2,6.0,12.0,0.5,0,2026,1,1,1,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,6527272.7272727275
445000000.0,19.913584840130515,94.78,3,5.0,12.0,0.4166666666666667,3,2022,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4695083.350917915
305420000.0,19.53719843648931,84.84,3,8.0,8.0,1.0,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3599952.8524280996
602000000.0,20.215768003273094,109.45,4,3.0,16.0,0.1875,2,2023,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5500228.414801279
319720000.0,19.582956170722092,79.93,3,1.0,9.0,0.1111111111111111,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3999999.9999999995
573000000.0,20.166396274679013,93.99,4,12.0,16.0,0.75,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,6096393.233322694
1200000000.0,20.905587393740365,210.0,4,2.0,7.0,0.2857142857142857,10,2015,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5714285.714285715
180000000.0,19.008467408854486,37.0,1,3.0,12.0,0.25,24,2001,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Төмөр,Паркет,4864864.864864865
315000000.0,19.568083196789907,56.85,2,14.0,16.0,0.875,3,2022,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5540897.09762533
451200000.0,19.927421258148122,94.0,4,11.0,12.0,0.9166666666666666,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4800000.0
2920000000.0,21.7948494532266,277.8,5,16.0,16.0,1.0,8,2017,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,10511159.107271418
595000000.0,20.204071963509904,112.04,3,12.0,16.0,0.75,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5310603.355944306
1340000000.0,21.015935450909232,158.0,2,12.0,25.0,0.48,1,2024,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,8481012.658227848
472500000.0,19.97354830489807,105.0,3,2.0,7.0,0.2857142857142857,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4500000.0
2000000000.0,21.416413017506358,204.0,4,14.0,15.0,0.9333333333333333,6,2019,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9803921.56862745
217530000.0,19.197847330015886,48.34,2,9.0,16.0,0.5625,0,2026,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,4500000.0
2200000000.0,21.51172319731068,300.0,5,17.0,17.0,1.0,7,2018,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7333333.333333333
870000000.0,20.584003769612902,122.0,4,8.0,19.0,0.42105263157894735,8,2017,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7131147.540983606
662000000.0,20.310776113901284,147.5,5,8.0,9.0,0.8888888888888888,15,2010,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Мод,Паркет,4488135.593220339
284700000.0,19.466946552248267,78.0,3,6.0,15.0,0.4,3,2022,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3650000.0
420000000.0,19.855765269241687,68.0,3,9.0,16.0,0.5625,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6176470.588235294
256000000.0,19.360688002443837,44.52,2,7.0,16.0,0.4375,4,2021,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5750224.618149146
690000000.0,20.352202155555577,100.0,4,3.0,16.0,0.1875,7,2018,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6900000.0
495000000.0,20.020068320532964,140.2,5,13.0,16.0,0.8125,0,2025,1,2,1,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3530670.4707560632
163000000.0,18.909260758771037,46.0,2,10.0,10.0,1.0,13,2012,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3543478.2608695654
60000000.0,17.909855120186375,30.0,1,1.0,2.0,0.5,22,2003,1,0,0,0,1,Сэлэнгэ,Бусад,Мод,Төмөр,Паркет,2000000.0
1230000000.0,20.930280006330737,171.0,4,7.0,12.0,0.5833333333333334,0,2025,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7192982.456140351
3040000000.0,21.83512335236454,230.0,4,16.0,23.0,0.6956521739130435,0,2025,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,13217391.304347826
529000000.0,20.086498989822573,97.11,3,2.0,7.0,0.2857142857142857,0,2025,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5447430.748635568
119500000.0,18.59882692933584,37.0,1,7.0,12.0,0.5833333333333334,8,2017,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3229729.7297297297
4500000000.0,22.227343233722685,262.0,7,17.0,18.0,0.9444444444444444,9,2016,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,17175572.51908397
225000000.0,19.231610960168695,56.34,2,12.0,12.0,1.0,9,2016,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3993610.2236421723
992600000.0,20.715838321117616,142.0,4,9.0,16.0,0.5625,0,2025,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6990140.845070423
287000000.0,19.474992773723894,70.0,3,11.0,16.0,0.6875,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4100000.0
280000000.0,19.450300161133523,92.0,3,2.0,12.0,0.16666666666666666,13,2012,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3043478.2608695654
140000000.0,18.75715298057358,38.0,1,2.0,9.0,0.2222222222222222,10,2015,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3684210.5263157897
235000000.0,19.275096072108433,64.05,2,6.0,8.0,0.75,14,2011,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3669008.5870413743
420000000.0,19.855765269241687,88.0,3,9.0,12.0,0.75,8,2017,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4772727.2727272725
248000000.0,19.328939304129257,83.0,4,,,,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2987951.807228916
233000000.0,19.266549011529975,62.55,2,6.0,13.0,0.46153846153846156,9,2016,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3725019.98401279
165000000.0,18.921456031864853,61.0,3,6.0,6.0,1.0,12,2013,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,2704918.0327868853
395000000.0,19.794396322865396,73.0,3,6.0,16.0,0.375,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5410958.904109589
254000000.0,19.35284482498281,72.6,3,5.0,16.0,0.3125,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3498622.5895316806
1270000000.0,20.96228273741691,167.0,5,1.0,16.0,0.0625,0,2025,1,1,1,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,7604790.419161676
316000000.0,19.571252771551187,67.0,2,3.0,12.0,0.25,7,2018,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4716417.910447761
202000000.0,19.12377825536548,49.0,2,22.0,23.0,0.9565217391304348,0,2026,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4122448.9795918367
677000000.0,20.333181830876548,121.0,3,5.0,16.0,0.3125,3,2022,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5595041.32231405
504000000.0,20.03808682603564,83.9,3,4.0,6.0,0.6666666666666666,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6007151.370679379
360000000.0,19.70161458941443,64.32,2,8.0,12.0,0.6666666666666666,10,2015,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5597014.925373135
294000000.0,19.499090325302955,61.31,2,14.0,16.0,0.875,0,2026,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4795302.560756809
235000000.0,19.275096072108433,67.0,3,4.0,9.0,0.4444444444444444,7,2018,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3507462.686567164
130000000.0,18.683045008419857,32.0,2,5.0,5.0,1.0,6,2019,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4062500.0
882000000.0,20.597702613971066,118.0,4,9.0,18.0,0.5,6,2019,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7474576.27118644
320000000.0,19.583831553758046,66.0,2,1.0,16.0,0.0625,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4848484.848484849
290000000.0,19.485391480944795,73.0,3,4.0,16.0,0.25,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3972602.7397260275
1620000000.0,21.205691986190704,162.0,5,3.0,7.0,0.42857142857142855,0,2025,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,10000000.0
175000000.0,18.980296531887788,44.0,2,12.0,12.0,1.0,6,2019,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3977272.727272727
288000000.0,19.47847103810022,54.57,2,5.0,16.0,0.3125,4,2021,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5277625.068719076
106000000.0,18.47894965207634,31.43,1,6.0,6.0,1.0,12,2013,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3372573.973910277
120000000.0,18.60300230074632,37.0,2,15.0,16.0,0.9375,6,2019,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3243243.243243243
229000000.0,19.249232561518514,54.2,2,15.0,16.0,0.9375,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4225092.2509225095
195000000.0,19.08851011652802,56.0,2,4.0,16.0,0.25,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3482142.8571428573
182000000.0,19.01951724504107,46.0,2,6.0,16.0,0.375,3,2022,1,1,0,0,1,Баянгол,Баянгол,Вакум,Төмөр,Паркет,3956521.7391304346
279620000.0,19.448942096523954,68.2,2,1.0,15.0,0.06666666666666667,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4100000.0
186920000.0,19.0461912757965,45.59,2,8.0,16.0,0.5,0,2025,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4100021.934634788
324000000.0,19.596254073756604,54.6,2,15.0,16.0,0.9375,7,2018,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5934065.934065934
423400000.0,19.863827916665038,146.0,4,6.0,6.0,1.0,18,2007,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2900000.0
1400000000.0,21.059738073567623,195.7,7,12.0,16.0,0.75,4,2021,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,7153806.847215125
162000000.0,18.903106893196657,37.9,2,8.0,12.0,0.6666666666666666,9,2016,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4274406.332453826
528000000.0,20.084606841670535,110.0,3,13.0,15.0,0.8666666666666667,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4800000.0
240000000.0,19.296149481306266,64.0,3,1.0,2.0,0.5,12,2013,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Мод,Паркет,3750000.0
139650000.0,18.75464985035546,24.0,1,2.0,12.0,0.16666666666666666,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5818750.0
297000000.0,19.509242696766975,54.6,2,1.0,10.0,0.1,15,2010,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,5439560.439560439
125000000.0,18.643824295266576,36.0,1,2.0,5.0,0.4,35,1990,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,3472222.222222222
594000000.0,20.20238987732692,110.0,3,,,,15,2010,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5400000.0
890000000.0,20.60673202069046,172.0,6,6.0,7.0,0.8571428571428571,11,2014,1,3,1,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,5174418.604651162
908500000.0,20.6273054458005,115.0,3,16.0,17.0,0.9411764705882353,2,2023,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,7900000.0
238290000.0,19.288998977277423,57.42,2,1.0,9.0,0.1111111111111111,10,2015,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,4149947.753396029
320000000.0,19.583831553758046,83.0,3,5.0,6.0,0.8333333333333334,30,1995,1,2,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,3855421.686746988
270000000.0,19.41393251696265,70.0,3,8.0,10.0,0.8,18,2007,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3857142.8571428573
166000000.0,18.927498346320817,35.0,1,14.0,16.0,0.875,2,2023,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4742857.142857143
395000000.0,19.794396322865396,75.0,3,10.0,12.0,0.8333333333333334,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5266666.666666667
1200000000.0,20.905587393740365,91.63,3,11.0,16.0,0.6875,5,2020,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,13096147.549929064
900000000.0,20.617905321288585,117.0,3,,,,6,2019,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,7692307.692307692
330000000.0,19.6146032124248,80.09,3,5.0,16.0,0.3125,0,2026,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4120364.589836434
275000000.0,19.432281655630845,69.3,3,4.0,6.0,0.6666666666666666,17,2008,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3968253.9682539683
200000000.0,19.11382792451231,36.0,1,4.0,4.0,1.0,45,1980,1,0,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Цемент,5555555.555555556
392590000.0,19.788276368264714,91.3,3,5.0,16.0,0.3125,3,2022,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4300000.0
1690000000.0,21.247994365881393,214.0,5,5.0,16.0,0.3125,2,2023,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,7897196.261682243
295000000.0,19.502485914304096,54.6,2,1.0,12.0,0.08333333333333333,15,2010,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,5402930.402930403
249200000.0,19.33376634487757,55.36,2,5.0,16.0,0.3125,3,2022,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4501445.086705202
200000000.0,19.11382792451231,48.0,2,3.0,12.0,0.25,7,2018,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4166666.6666666665
360000000.0,19.70161458941443,57.63,3,4.0,5.0,0.8,45,1980,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Мод,Бүргэд,Мод,6246746.486205101
297500000.0,19.51092478294996,78.3,3,5.0,11.0,0.45454545454545453,13,2012,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3799489.1443167306
920000000.0,20.63988422800736,115.0,3,16.0,17.0,0.9411764705882353,2,2023,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Ламинат,8000000.0
585150000.0,20.18737878258505,78.02,3,4.0,16.0,0.25,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,7500000.0
670000000.0,20.322788270349285,90.49,4,3.0,18.0,0.16666666666666666,1,2024,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7404133.053376064
299000000.0,19.51595413135496,65.0,3,1.0,5.0,0.2,39,1986,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4600000.0
245000000.0,19.316768768509,55.14,2,16.0,16.0,1.0,0,2026,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4443235.400797969
805100000.0,20.50647705127021,97.0,3,12.0,15.0,0.8,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,8300000.0
310000000.0,19.552082855443466,73.4,3,4.0,5.0,0.8,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4223433.242506811
757500000.0,20.4455340953478,65.87,2,6.0,16.0,0.375,2,2023,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,11499924.092910277
599740000.0,20.212006785931067,76.89,3,7.0,25.0,0.28,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,7799973.98881519
241400000.0,19.301965866627704,68.0,3,12.0,16.0,0.75,11,2014,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3550000.0
795600000.0,20.49460710494409,117.0,4,1.0,19.0,0.05263157894736842,8,2017,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,6800000.0
3460000000.0,21.964534426016044,209.72,5,3.0,7.0,0.42857142857142855,5,2020,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,16498188.060270837
740000000.0,20.42216074416249,180.0,5,14.0,15.0,0.9333333333333333,12,2013,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,4111111.111111111
459440000.0,19.945518914520314,114.86,4,1.0,9.0,0.1111111111111111,15,2010,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4000000.0
306900000.0,19.542032519589963,66.0,2,15.0,15.0,1.0,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4650000.0
680000000.0,20.337603356134426,110.0,3,1.0,16.0,0.0625,6,2019,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,6181818.181818182
215000000.0,19.186148586091935,53.0,2,6.0,9.0,0.6666666666666666,45,1980,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,4056603.7735849055
155000000.0,18.858935674883522,55.24,2,6.0,10.0,0.6,10,2015,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,2805937.7262853
684000000.0,20.343468475586825,120.0,3,5.0,9.0,0.5555555555555556,3,2022,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5700000.0
855000000.0,20.566612026901034,139.96,4,6.0,15.0,0.4,2,2023,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,6108888.253786796
225000000.0,19.231610960168695,58.63,2,3.0,12.0,0.25,11,2014,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3837625.7888453007
3040000000.0,21.83512335236454,230.62,4,15.0,23.0,0.6521739130434783,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,13181857.601248808
810000000.0,20.512544805630757,135.0,4,2.0,6.0,0.3333333333333333,18,2007,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,6000000.0
166000000.0,18.927498346320817,49.0,2,6.0,10.0,0.6,0,2026,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3387755.102040816
328570000.0,19.610260462990663,50.55,2,10.0,16.0,0.625,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6499901.088031652
465000000.0,19.95754796355163,95.9,3,5.0,16.0,0.3125,6,2019,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4848800.834202293
1040000000.0,20.76248655009969,160.08,4,3.0,15.0,0.2,5,2020,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,6496751.624187905
240000000.0,19.296149481306266,59.92,3,10.0,16.0,0.625,3,2022,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,4005340.453938585
767480000.0,20.458622978454173,170.55,4,5.0,7.0,0.7142857142857143,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4500029.31691586
908500000.0,20.6273054458005,115.0,3,16.0,17.0,0.9411764705882353,1,2024,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,7900000.0
272500000.0,19.42314917206757,57.0,2,3.0,16.0,0.1875,15,2010,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,4780701.754385965
188000000.0,19.051952520794224,40.0,1,5.0,9.0,0.5555555555555556,35,1990,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4700000.0
398000000.0,19.80196256324871,73.0,3,10.0,12.0,0.8333333333333334,6,2019,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5452054.794520548
351000000.0,19.67629678143014,78.0,2,11.0,16.0,0.6875,2,2023,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4500000.0
270000000.0,19.41393251696265,64.0,3,6.0,16.0,0.375,1,2024,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4218750.0
230000000.0,19.25358986688747,38.0,2,2.0,16.0,0.125,9,2016,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Төмөр,Паркет,6052631.578947368
197110000.0,19.099272506503112,51.87,2,12.0,12.0,1.0,0,2026,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3800077.11586659
185000000.0,19.0358663830426,41.36,2,7.0,16.0,0.4375,16,2009,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4472920.696324952
230000000.0,19.25358986688747,65.0,2,1.0,5.0,0.2,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3538461.5384615385
1330000000.0,21.008444779180074,205.0,5,11.0,16.0,0.6875,9,2016,1,1,1,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,6487804.87804878
242710000.0,19.30737787297944,48.0,2,5.0,16.0,0.3125,0,2026,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,5056458.333333333
247000000.0,19.324898894592252,45.0,2,9.0,16.0,0.5625,6,2019,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,5488888.888888889
163000000.0,18.909260758771037,41.0,1,6.0,9.0,0.6666666666666666,14,2011,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3975609.7560975607
621000000.0,20.246841639897752,79.0,3,8.0,25.0,0.32,0,2025,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,7860759.493670886
247000000.0,19.324898894592252,51.6,3,17.0,17.0,1.0,2,2023,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4786821.705426357
178000000.0,18.99729410825636,40.0,2,4.0,6.0,0.6666666666666666,17,2008,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4450000.0
225000000.0,19.231610960168695,56.35,2,12.0,12.0,1.0,4,2021,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3992901.508429459
320000000.0,19.583831553758046,75.0,3,13.0,25.0,0.52,1,2024,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4266666.666666667
